"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","920","COM INDIG YISHINACHAT","0668","01","YISHINACHAT","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","600","COM INDIG PARAISO","0930","01","PARAISO","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","590","COM INDIG YACACVASH","0688","01","YACACVASH","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","940","COM INDIG SANTA MARTA","0661","01","SANTA MARTA","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","660","COM INDIG SANDHORST","0685","01","SANDHORST","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","370","COM INDIG LAGUNA NEGRA - TIMOTEO","0646","07","LAGUNA NEGRA - TIMOTEO","GUARANI ÑANDEVA","46","GUARANI"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","390","COM INDIG LAGUNA NEGRA - KO´E PYAHU","0646","06","LAGUNA NEGRA - KO´E PYAHU","GUARANI ÑANDEVA","46","GUARANI"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","380","COM INDIG LAGUNA NEGRA - NUEVA  ESTRELLA","0646","01","LAGUNA NEGRA - NUEVA  ESTRELLA","GUARANI ÑANDEVA","46","GUARANI"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","430","COM INDIG LAGUNA NEGRA - BELEN","0646","08","LAGUNA NEGRA - BELEN","GUARANI ÑANDEVA","46","GUARANI"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","125","COM INDIG LAGUNA NEGRA-JERUSALEN","0646","05","LAGUNA NEGRA-JERUSALEN","GUARANI ÑANDEVA","46","GUARANI"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","400","COM INDIG LAGUNA NEGRA-DAMASCO","0646","03","LAGUNA NEGRA-DAMASCO","GUARANI ÑANDEVA","46","GUARANI"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","410","COM INDIG LAGUNA NEGRA-CANAAN","0646","02","LAGUNA NEGRA-CANAAN","GUARANI ÑANDEVA","46","GUARANI"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","420","COM INDIG MACHARETI","0647","01","MACHARETI","GUARANI OCCIDENTAL","45","GUARANI"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","490","COM INDIG CAMPO LOA - NASUC","0633","07","CAMPO LOA - NASUC","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","440","COM INDIG CAMPO LOA - STMA. TRINIDAD","0633","01","CAMPO LOA - STMA. TRINIDAD","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","450","COM INDIG CAMPO LOA - JOTOICHA","0633","02","CAMPO LOA - JOTOICHA","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","135","COM INDIG CAMPO LOA - SAN MIGUEL","0633","04","CAMPO LOA - SAN MIGUEL","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","460","COM INDIG CAMPO LOA - SAN PIO 10","0633","05","CAMPO LOA - SAN PIO 10","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","480","COM INDIG CAMPO LOA - PRIMAVERA","0633","03","CAMPO LOA - PRIMAVERA","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","470","COM INDIG CAMPO LOA - SAN RAMON","0633","06","CAMPO LOA - SAN RAMON","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","750","COM INDIG CAMPO LARGO 6 DE OCTUBRE","0613","06","CAMPO LARGO 6 DE OCTUBRE","ENLHET NORTE","51","LENGUA MASKOY"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","140","ZONA LA PATRIA","9038","01","NUCLEO DE FAMILIAS LA PATRIA","GUARANI ÑANDEVA","46","GUARANI"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","290","COM INDIG SAN AGUSTIN - LAGUNA","0684","06","SAN AGUSTIN - LAGUNA","GUARANI OCCIDENTAL","45","GUARANI"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","300","COM INDIG SAN AGUSTIN - CRISTO REY","0684","05","SAN AGUSTIN - CRISTO REY","GUARANI OCCIDENTAL","45","GUARANI"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","320","COM INDIG SAN AGUSTIN - MARIA AUXILIADORA","0684","07","SAN AGUSTIN - MARIA AUXILIADORA","GUARANI OCCIDENTAL","45","GUARANI"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","520","COM INDIG MISTOLAR","0679","01","MISTOLAR","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","980","COM INDIG PABLO STHALL","0931","01","PABLO STHALL","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","115","COM INDIG MEDIA LUNA","0689","01","MEDIA LUNA","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","995","COM INDIG CUYABIA","1012","01","CUYABIA","AYOREO","71","ZAMUCO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","130","COM INDIG ÑU GUAZU","0733","01","ÑU GUAZU","GUARANI ÑANDEVA","46","GUARANI"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","210","COM INDIG YASY'ENDY","0925","01","YASY'ENDY","GUARANI OCCIDENTAL","45","GUARANI"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","215","COM INDIG CACIQUE SAPO","0621","01","CACIQUE SAPO","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","680","COM INDIG CAYI´O CLIN","0676","01","CAYI´O CLIN","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","535","COM INDIG CAMPO AMPÚ","0674","01","CAMPO AMPÚ","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","810","COM INDIGCAMPO ALEGRE - LAGUNA VERDE","0673","11","CAMPO ALEGRE - LAGUNA VERDE","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","155","COM INDIG CAMPO ALEGRE - ALDEA 8","0673","08","CAMPO ALEGRE - ALDEA 8","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","165","COM INDIG CAMPO ALEGRE - ALDEA 5","0673","05","CAMPO ALEGRE - ALDEA 5","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","770","COM INDIG CASUARINA - LA PROMESA","0675","02","CASUARINA - LA PROMESA","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","830","COM INDIG CAMPO ALEGRE - ALDEA 7","0673","07","CAMPO ALEGRE - ALDEA 7","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","840","COM INDIG CAMPO ALEGRE - ALDEA 9","0673","09","CAMPO ALEGRE - ALDEA 9","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","790","COM INDIG CAMPO ALEGRE - ALDEA 3","0673","03","CAMPO ALEGRE - ALDEA 3","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","785","COM INDIG CASUARINA - CAMPO GRANDE","0675","04","CASUARINA - CAMPO GRANDE","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","175","COM INDIG CAMPO ALEGRE - ALDEA 10","0673","10","CAMPO ALEGRE - ALDEA 10","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","820","COM INDIG CAMPO ALEGRE - ALDEA 6","0673","06","CAMPO ALEGRE - ALDEA 6","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","780","COM INDIG CASUARINA - CAMPO VIRGEN","0675","03","CASUARINA - CAMPO VIRGEN","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","185","COM INDIG CAMPO ALEGRE - ALDEA 4","0673","04","CAMPO ALEGRE - ALDEA 4","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","145","COM INDIG CAMPO ALEGRE - ALDEA 1","0673","01","CAMPO ALEGRE - ALDEA 1","NIVACLE","61","MATACO MATAGUAYO"
"16","02","BOQUERÓN","MARISCAL JOSÉ FÉLIX ESTIGARRIB","6","800","COM INDIG CAMPO ALEGRE - ALDEA 2","0673","02","CAMPO ALEGRE - ALDEA 2","NIVACLE","61","MATACO MATAGUAYO"
"05","22","CAAGUAZÚ","NUEVA TOLEDO","6","210","COM INDIG TEKOHA PORA","0141","01","TEKOHA PORA","AVA GUARANI","42","GUARANI"
"05","22","CAAGUAZÚ","NUEVA TOLEDO","6","140","COM INDIG YVY MOROTI","0143","01","YVY MOROTI","MBYA","43","GUARANI"
"05","22","CAAGUAZÚ","NUEVA TOLEDO","6","190","COM INDIG YVU SANTA RITA","0147","01","YVU SANTA RITA","MBYA","43","GUARANI"
"05","22","CAAGUAZÚ","NUEVA TOLEDO","6","220","COM INDIG ÑU AVIJU","0166","01","ÑU AVIJU","MBYA","43","GUARANI"
"05","20","CAAGUAZÚ","VAQUERÍA","6","410","COM INDIG YVYKUI JOVAI","0171","01","YVYKUI JOVAI","MBYA","43","GUARANI"
"05","20","CAAGUAZÚ","VAQUERÍA","6","400","COM INDIG MBOKAJA'I","0168","01","MBOKAJA'I","MBYA","43","GUARANI"
"05","16","CAAGUAZÚ","MARISCAL FRANCISCO SOLANO LÓPE","6","300","COM INDIG KA'AVY POTY ROMERO KUE","0142","01","KA'AVY POTY ROMERO KUE","MBYA","43","GUARANI"
"05","14","CAAGUAZÚ","RAÚL ARSENIO OVIEDO","6","210","COM INDIG SANTA TERESA","0145","01","SANTA TERESA","MBYA","43","GUARANI"
"05","14","CAAGUAZÚ","RAÚL ARSENIO OVIEDO","6","190","COM INDIG TAJY POTY","0146","01","TAJY POTY","AVA GUARANI","42","GUARANI"
"05","14","CAAGUAZÚ","RAÚL ARSENIO OVIEDO","6","200","COM INDIG YVYRYVATE","0148","01","YVYRYVATE","MBYA","43","GUARANI"
"05","14","CAAGUAZÚ","RAÚL ARSENIO OVIEDO","6","650","COM INDIG ÑEMBIARA","0152","01","ÑEMBIARA","MBYA","43","GUARANI"
"05","14","CAAGUAZÚ","RAÚL ARSENIO OVIEDO","6","180","COM INDIG ARA POTY - PANAMBI","0151","01","ARA POTY - PANAMBI","MBYA","43","GUARANI"
"05","14","CAAGUAZÚ","RAÚL ARSENIO OVIEDO","6","540","COM INDIG LOMA PIRO'Y","0831","01","LOMA PIRO'Y","MBYA","43","GUARANI"
"05","14","CAAGUAZÚ","RAÚL ARSENIO OVIEDO","6","185","COM INDIG Y'AKA RETA","0149","01","Y'AKA RETA","MBYA","43","GUARANI"
"05","13","CAAGUAZÚ","R.I. 3 CORRALES","6","290","COM INDIG TOVATIRY","0150","01","TOVATIRY","MBYA","43","GUARANI"
"05","13","CAAGUAZÚ","R.I. 3 CORRALES","6","300","COM INDIG YVY PORA","0830","01","YVY PORA","AVA GUARANI","42","GUARANI"
"05","12","CAAGUAZÚ","DR. J. EULOGIO ESTIGARRIBIA","6","270","COM INDIG JAGUARY","0131","01","JAGUARY","MBYA","43","GUARANI"
"05","12","CAAGUAZÚ","DR. J. EULOGIO ESTIGARRIBIA","6","160","COM INDIG MBARIGUI 14","0132","01","MBARIGUI 14","MBYA","43","GUARANI"
"05","12","CAAGUAZÚ","DR. J. EULOGIO ESTIGARRIBIA","6","220","COM INDIG SAN JUAN CHEIRO ARA POTY YHOVY","0134","01","SAN JUAN CHEIRO ARA POTY YHOVY","MBYA","43","GUARANI"
"05","12","CAAGUAZÚ","DR. J. EULOGIO ESTIGARRIBIA","6","150","COM INDIG CHEIRO ARAPOTY","0135","01","CHEIRO ARAPOTY","MBYA","43","GUARANI"
"05","12","CAAGUAZÚ","DR. J. EULOGIO ESTIGARRIBIA","6","260","COM INDIG KO'E PYAHU","0136","01","KO'E PYAHU","MBYA","43","GUARANI"
"05","12","CAAGUAZÚ","DR. J. EULOGIO ESTIGARRIBIA","6","250","COM INDIG NUEVA ESPERANZA","0133","01","NUEVA ESPERANZA","MBYA","43","GUARANI"
"05","12","CAAGUAZÚ","DR. J. EULOGIO ESTIGARRIBIA","6","240","COM INDIG MBOCAJA YGUASU","0137","01","MBOCAJA YGUASU","MBYA","43","GUARANI"
"05","11","CAAGUAZÚ","YHÚ","6","126","COM INDIG KO'E POTY","0172","01","KO'E POTY","AVA GUARANI","42","GUARANI"
"05","11","CAAGUAZÚ","YHÚ","6","215","COM INDIG YPACHI","0179","01","YPACHI","MBYA","43","GUARANI"
"05","11","CAAGUAZÚ","YHÚ","6","395","COM INDIG PARAJE PUKU","0175","01","PARAJE PUKU","MBYA","43","GUARANI"
"05","11","CAAGUAZÚ","YHÚ","6","431","COM INDIG NUEVA ESTRELLA","0827","01","NUEVA ESTRELLA","MBYA","43","GUARANI"
"05","11","CAAGUAZÚ","YHÚ","6","430","COM INDIG ARROYO GUASU","0169","01","ARROYO GUASU","MBYA","43","GUARANI"
"05","11","CAAGUAZÚ","YHÚ","6","765","COM INDIG TORO CANGUE","0153","01","TORO CANGUE","MBYA","43","GUARANI"
"05","09","CAAGUAZÚ","SAN JOAQUÍN","6","230","COM INDIG CERRO MOROTI","0164","01","CERRO MOROTI","ACHE","41","GUARANI"
"05","09","CAAGUAZÚ","SAN JOAQUÍN","6","121","COM INDIG MODAY MI","0825","01","MODAY MI","MBYA","43","GUARANI"
"05","09","CAAGUAZÚ","SAN JOAQUÍN","6","122","COM INDIG TEKOHA PORA CAMPITO","0165","01","TEKOHA PORA CAMPITO","MBYA","43","GUARANI"
"05","09","CAAGUAZÚ","SAN JOAQUÍN","6","145","COM INDIG HUGUA RORY","0826","01","HUGUA RORY","AVA GUARANI","42","GUARANI"
"05","09","CAAGUAZÚ","SAN JOAQUÍN","6","155","COM INDIG TEKOHA MIRI","0167","01","TEKOHA MIRI","MBYA","43","GUARANI"
"05","07","CAAGUAZÚ","REPATRIACIÓN","6","760","COM INDIG YPA´U SEÑORITA","0163","01","YPA´U SEÑORITA","MBYA","43","GUARANI"
"05","07","CAAGUAZÚ","REPATRIACIÓN","6","460","COM INDIG ÑU HOVY","0160","01","ÑU HOVY","MBYA","43","GUARANI"
"05","07","CAAGUAZÚ","REPATRIACIÓN","6","480","COM INDIG KA'ATYMI","0158","01","KA'ATYMI","MBYA","43","GUARANI"
"05","07","CAAGUAZÚ","REPATRIACIÓN","6","770","COM INDIG ARROYOPE","0157","01","ARROYOPE","MBYA","43","GUARANI"
"05","07","CAAGUAZÚ","REPATRIACIÓN","6","780","COM INDIG ISLA JOVAI TEJU","0162","01","ISLA JOVAI TEJU","MBYA","43","GUARANI"
"05","07","CAAGUAZÚ","REPATRIACIÓN","6","500","COM INDIG TAKUARO 3 DE FEBRERO","0155","01","TAKUARO 3 DE FEBRERO","MBYA","43","GUARANI"
"05","07","CAAGUAZÚ","REPATRIACIÓN","6","140","COM INDIG PINDO'I CULANTRILLO","0161","01","PINDO'I CULANTRILLO","MBYA","43","GUARANI"
"05","06","CAAGUAZÚ","DR. JUAN MANUEL FRUTOS","6","130","COM INDIG PUNTA PORA","0139","01","PUNTA PORA","MBYA","43","GUARANI"
"05","06","CAAGUAZÚ","DR. JUAN MANUEL FRUTOS","6","600","COM INDIG NUEVA ESPERANZA VY'A RENDA","0823","01","NUEVA ESPERANZA VY'A RENDA","MBYA","43","GUARANI"
"05","02","CAAGUAZÚ","CAAGUAZÚ","6","222","COM INDIG SAN JORGE","0814","01","SAN JORGE","MBYA","43","GUARANI"
"05","02","CAAGUAZÚ","CAAGUAZÚ","6","111","COM INDIG KA´AGUY PA´U","0125","01","KA´AGUY PA´U","MBYA","43","GUARANI"
"05","02","CAAGUAZÚ","CAAGUAZÚ","6","113","COM INDIG ESCALERA","0126","01","ESCALERA","MBYA","43","GUARANI"
"05","02","CAAGUAZÚ","CAAGUAZÚ","6","592","COM INDIG 6 DE ENERO","0820","01","6 DE ENERO","MBYA","43","GUARANI"
"05","02","CAAGUAZÚ","CAAGUAZÚ","6","771","COM INDIG TAKUAPI'I SANTA LIBRADA","0821","01","TAKUAPI'I  SANTA LIBRADA","MBYA","43","GUARANI"
"05","02","CAAGUAZÚ","CAAGUAZÚ","6","755","COM INDIG KAMBAY","0127","01","KAMBAY","MBYA","43","GUARANI"
"05","02","CAAGUAZÚ","CAAGUAZÚ","6","221","COM INDIG JOYVY ISLA SAKA","0130","01","JOYVY ISLA SAKA","MBYA","43","GUARANI"
"05","02","CAAGUAZÚ","CAAGUAZÚ","6","224","COM INDIG GUAVIRAMINDY","0817","01","GUAVIRAMINDY","MBYA","43","GUARANI"
"05","02","CAAGUAZÚ","CAAGUAZÚ","6","223","COM INDIG 20 DE JULIO","0816","01","20 DE JULIO","MBYA","43","GUARANI"
"05","02","CAAGUAZÚ","CAAGUAZÚ","6","112","COM INDIG SAN MARTIN","0128","01","SAN MARTIN","MBYA","43","GUARANI"
"05","02","CAAGUAZÚ","CAAGUAZÚ","6","425","COM INDIG MANDU'A RA","0818","01","MANDU'A RA","MBYA","43","GUARANI"
"05","02","CAAGUAZÚ","CAAGUAZÚ","6","116","COM INDIG YKUA PORA","0129","01","YKUA PORA","MBYA","43","GUARANI"
"05","01","CAAGUAZÚ","CORONEL OVIEDO","6","910","COM INDIG  ARROYO GUASU SAN ISIDRO","0812","01","ARROYO GUASU SAN ISIDRO","MBYA","43","GUARANI"
"05","01","CAAGUAZÚ","CORONEL OVIEDO","6","920","COM INDIG ESPINILLO","0813","01","ESPINILLO","MBYA","43","GUARANI"
"06","09","CAAZAPÁ","YEGROS","6","230","COM INDIG ISLA MBOREVI","0837","01","ISLA MBOREVI","MBYA","43","GUARANI"
"06","08","CAAZAPÁ","TAVAÍ","6","730","COM INDIG RIVAS CUE","0836","01","RIVAS CUE","MBYA","43","GUARANI"
"06","08","CAAZAPÁ","TAVAÍ","6","740","COM INDIG JUKERI - KARANDA","0204","03","JUKERI - KARANDA","MBYA","43","GUARANI"
"06","08","CAAZAPÁ","TAVAÍ","6","750","COM INDIG VIJU","0200","01","VIJU","MBYA","43","GUARANI"
"06","08","CAAZAPÁ","TAVAÍ","6","460","COM INDIG KOKUERE GUASU","0208","01","KOKUERE GUASU","MBYA","43","GUARANI"
"06","08","CAAZAPÁ","TAVAÍ","6","690","COM INDIG KA´AGUY PA'U","0835","01","KA´AGUY PA'U","MBYA","43","GUARANI"
"06","08","CAAZAPÁ","TAVAÍ","6","660","COM INDIG JUKERI - ARROZ TYGUE","0204","01","JUKERI - ARROZ TYGUE","MBYA","43","GUARANI"
"06","08","CAAZAPÁ","TAVAÍ","6","600","COM INDIG JUKERI - TUNA´I","0204","05","JUKERI - TUNA´I","MBYA","43","GUARANI"
"06","08","CAAZAPÁ","TAVAÍ","6","580","COM INDIG JUKERI - CERRO SEIS","0204","04","JUKERI - CERRO SEIS","MBYA","43","GUARANI"
"06","08","CAAZAPÁ","TAVAÍ","6","540","COM INDIG PACURI CASTOR CUE","0833","01","PACURI CASTOR CUE","MBYA","43","GUARANI"
"06","08","CAAZAPÁ","TAVAÍ","6","530","COM INDIG TAJAY PAKURI","0214","01","TAJAY PAKURI","MBYA","43","GUARANI"
"06","08","CAAZAPÁ","TAVAÍ","6","520","COM INDIG TUNA  ARROYO GUASU","0219","01","TUNA ARROYO GUASU","MBYA","43","GUARANI"
"06","07","CAAZAPÁ","SAN JUAN NEPOMUCENO","6","305","COM INDIG TAKUARO","0215","01","TAKUARO","MBYA","43","GUARANI"
"06","02","CAAZAPÁ","ABAÍ","6","700","COM INDIG YVYTYMI","0832","01","YVYTYMI","MBYA","43","GUARANI"
"06","02","CAAZAPÁ","ABAÍ","6","720","COM INDIG CERRITO","0203","01","CERRITO","MBYA","43","GUARANI"
"06","02","CAAZAPÁ","ABAÍ","6","750","COM INDIG YTU","0223","01","YTU","MBYA","43","GUARANI"
"06","02","CAAZAPÁ","ABAÍ","6","800","COM INDIG YKUA PORA","0220","01","YKUA PORA","MBYA","43","GUARANI"
"06","02","CAAZAPÁ","ABAÍ","6","285","COM INDIG KA'ATYMI","0206","01","KA'ATYMI","MBYA","43","GUARANI"
"06","02","CAAZAPÁ","ABAÍ","6","280","COM INDIG TAKUARUSU","0216","01","TAKUARUSU","MBYA","43","GUARANI"
"06","02","CAAZAPÁ","ABAÍ","6","810","COM INDIG CAMPITO KURUKAU","0202","01","CAMPITO KURUKAU","MBYA","43","GUARANI"
"14","12","CANINDEYÚ","YBYRAROBANÁ","6","280","COM INDIG YVY APY KATU POTRERITO","0910","01","YVY APY KATU POTRERITO","AVA GUARANI","42","GUARANI"
"14","12","CANINDEYÚ","YBYRAROBANÁ","6","320","COM INDIG SAN JUAN","0436","01","SAN JUAN","AVA GUARANI","42","GUARANI"
"14","12","CANINDEYÚ","YBYRAROBANÁ","6","350","COM INDIG TATU KUE","0437","01","TATU KUE","AVA GUARANI","42","GUARANI"
"14","12","CANINDEYÚ","YBYRAROBANÁ","6","360","COM INDIG CERRO PYTA","0429","01","CERRO PYTA","AVA GUARANI","42","GUARANI"
"14","12","CANINDEYÚ","YBYRAROBANÁ","6","390","COM INDIG ARROYO MOKOI","0425","01","ARROYO MOKOI","AVA GUARANI","42","GUARANI"
"14","12","CANINDEYÚ","YBYRAROBANÁ","6","430","COM INDIG JEJYTY MIRI","0484","01","JEJYTY MIRI","AVA GUARANI","42","GUARANI"
"14","12","CANINDEYÚ","YBYRAROBANÁ","6","370","COM INDIG CERRO CAMPIN","0431","01","CERRO CAMPIN","AVA GUARANI","42","GUARANI"
"14","11","CANINDEYÚ","YASY CAÑY","6","290","COM INDIG KA´AGUY POTY KAMBA","0454","01","KA´AGUY POTY KAMBA","AVA GUARANI","42","GUARANI"
"14","11","CANINDEYÚ","YASY CAÑY","6","310","COM INDIG SAN ANTONIO","0905","01","SAN ANTONIO","AVA GUARANI","42","GUARANI"
"14","11","CANINDEYÚ","YASY CAÑY","6","320","COM INDIG YVY PORA","0906","01","YVY PORA","AVA GUARANI","42","GUARANI"
"14","11","CANINDEYÚ","YASY CAÑY","6","330","COM INDIG MBOCAJATY","0907","01","MBOCAJATY","AVA GUARANI","42","GUARANI"
"14","11","CANINDEYÚ","YASY CAÑY","6","340","COM INDIG TUNA POTY","0469","01","TUNA POTY","AVA GUARANI","42","GUARANI"
"14","11","CANINDEYÚ","YASY CAÑY","6","500","COM INDIG PAKURI SANTA LIBRADA","0462","01","PAKURI SANTA LIBRADA","MBYA","43","GUARANI"
"14","11","CANINDEYÚ","YASY CAÑY","6","510","COM INDIG TAKUA MIRI","0467","01","TAKUA MIRI","AVA GUARANI","42","GUARANI"
"14","11","CANINDEYÚ","YASY CAÑY","6","520","COM INDIG YVA VIJU","0476","01","YVA VIJU","AVA GUARANI","42","GUARANI"
"14","11","CANINDEYÚ","YASY CAÑY","6","530","COM INDIG KANINDE","0456","01","KANINDE","AVA GUARANI","42","GUARANI"
"14","11","CANINDEYÚ","YASY CAÑY","6","630","COM INDIG TAJY POTY","0466","01","TAJY POTY","AVA GUARANI","42","GUARANI"
"14","11","CANINDEYÚ","YASY CAÑY","6","640","COM INDIG TEKOHA MIRI POTY ALIKA KUE","0174","01","TEKOHA MIRI POTY ALIKA KUE","MBYA","43","GUARANI"
"14","11","CANINDEYÚ","YASY CAÑY","6","650","COM INDIG PINDO I","0180","01","PINDO I","MBYA","43","GUARANI"
"14","10","CANINDEYÚ","NUEVA ESPERANZA","6","240","COM INDIG ITAVO GUARANI","0486","01","ITAVO GUARANI","AVA GUARANI","42","GUARANI"
"14","10","CANINDEYÚ","NUEVA ESPERANZA","6","250","COM INDIG ARA PYAHU","0489","01","ARA PYAHU","AVA GUARANI","42","GUARANI"
"14","10","CANINDEYÚ","NUEVA ESPERANZA","6","320","COM INDIG TAKUARA´I","0487","01","TAKUARA´I","AVA GUARANI","42","GUARANI"
"14","07","CANINDEYÚ","FRANCISCO CABALLERO ALVAREZ","6","230","COM INDIG TAKUAPU","0480","01","TAKUAPU","AVA GUARANI","42","GUARANI"
"14","06","CANINDEYÚ","YPEJHÚ","6","260","COM INDIG KAVAJU PASO","0502","01","KAVAJU PASO","MBYA","43","GUARANI"
"14","06","CANINDEYÚ","YPEJHÚ","6","170","COM INDIG BARRANCO APY - Y'APY BARRANCO","0514","02","BARRANCO APY - Y'APY BARRANCO","MBYA","43","GUARANI"
"14","06","CANINDEYÚ","YPEJHÚ","6","300","COM INDIG NARANDY","0506","01","NARANDY","MBYA","43","GUARANI"
"14","06","CANINDEYÚ","YPEJHÚ","6","250","COM INDIG PYPUCU","0545","01","PYPUCU","PAI TAVYTERA","44","GUARANI"
"14","06","CANINDEYÚ","YPEJHÚ","6","270","COM INDIG TEKOHA YVYPOTY","0520","01","TEKOHA YVYPOTY","AVA GUARANI","42","GUARANI"
"14","06","CANINDEYÚ","YPEJHÚ","6","310","COM INDIG ARROYO SATI","0900","01","ARROYO SATI","AVA GUARANI","42","GUARANI"
"14","06","CANINDEYÚ","YPEJHÚ","6","390","COM INDIG YVY KATU","0527","01","YVY KATU","MBYA","43","GUARANI"
"14","05","CANINDEYÚ","ITANARÁ","6","220","COM INDIG PARIRI","0483","01","PARIRI","PAI TAVYTERA","44","GUARANI"
"14","05","CANINDEYÚ","ITANARÁ","6","210","COM INDIG YVYTY MIRI","0896","01","YVYTY MIRI","PAI TAVYTERA","44","GUARANI"
