"DPTO_x","DPTO_DESC_x","DISTRITO_x","DIST_DESC_x","NOMBRE_x","LONGITUD_x","LATITUD_x","geometry","DPTO_y","DPTO_DESC_y","DISTRITO_y","DIST_DESC_y","NOMBRE_y","LONGITUD_y","LATITUD_y","longitude","latitude"
"13","AMAMBAY","03","CAPITAN BADO","PUESTO POLICIAL N° 8 CERRO KUATIA","-55.59956","-23.14676","POINT (-6189315.1752402745 -2649775.932096219)","13","AMAMBAY","03","CAPITAN BADO","PUESTO POLICIAL N° 8 CERRO KUATIA","-55.59956","-23.14676","-6189315.1752402745","-2649775.932096219"
"11","CENTRAL","09","LUQUE","SUB COMISARIA Nº 3 CAÑADA SAN RAFAEL","-57.46382","-25.31309","POINT (-6396843.246268043 -2914250.166534216)","11","CENTRAL","09","LUQUE","SUB COMISARIA Nº 3 CAÑADA SAN RAFAEL","-57.46382","-25.31309","-6396843.246268043","-2914250.166534216"
"13","AMAMBAY","03","CAPITAN BADO","PUESTO POLICIAL N° 24","-55.61357","-23.04332","POINT (-6190874.723779418 -2637258.6178464657)","13","AMAMBAY","03","CAPITAN BADO","PUESTO POLICIAL N° 24","-55.61357","-23.04332","-6190874.723779418","-2637258.6178464657"
"14","CANINDEYU","10","NUEVA ESPERANZA","SUB COMISARIA N° 17 COL. LAUREL","-54.95531","-24.56396","POINT (-6117597.5272824755 -2822281.0202971813)","14","CANINDEYU","10","NUEVA ESPERANZA","SUB COMISARIA N° 17 COL. LAUREL","-54.95531","-24.56396","-6117597.5272824755","-2822281.0202971813"
"11","CENTRAL","09","LUQUE","POLICIA NACIONAL AGRUPACION MONTADA","-57.49567","-25.30711","POINT (-6400389.138496653 -2913513.3927226253)","11","CENTRAL","09","LUQUE","POLICIA NACIONAL AGRUPACION MONTADA","-57.49567","-25.30711","-6400389.138496653","-2913513.3927226253"
"09","PARAGUARI","16","YBYCUI","SUB COMISARIA N° 3 GRAL BARRIENTOS","-56.85488","-25.95188","POINT (-6329056.134449791 -2993122.7105007465)","09","PARAGUARI","16","YBYCUI","SUB COMISARIA N° 3 GRAL BARRIENTOS","-56.85488","-25.95188","-6329056.134449791","-2993122.7105007465"
"14","CANINDEYU","10","NUEVA ESPERANZA","POLICIA NACIONA INVESTIGACION DE DELITOS","-54.41362","-24.63864","POINT (-6057296.411087114 -2831424.8851874573)","14","CANINDEYU","10","NUEVA ESPERANZA","POLICIA NACIONA INVESTIGACION DE DELITOS","-54.41362","-24.63864","-6057296.411087114","-2831424.8851874573"
"00","ASUNCION","00","ASUNCION","COMISARIA 2DA METROPOLITANA","-57.65386","-25.29457","POINT (-6417998.61906834 -2911968.959713537)","00","ASUNCION","00","ASUNCION","COMISARIA 2DA METROPOLITANA","-57.65386","-25.29457","-6417998.61906834","-2911968.959713537"
"03","CORDILLERA","03","ARROYOS Y ESTEROS","COMISARIA 3RA ARROYOS Y ESTEROS","-57.09531","-25.05483","POINT (-6355820.609961089 -2882480.487786038)","03","CORDILLERA","03","ARROYOS Y ESTEROS","COMISARIA 3RA ARROYOS Y ESTEROS","-57.09531","-25.05483","-6355820.609961089","-2882480.487786038"
"13","AMAMBAY","03","CAPITAN BADO","PUESTO POLICIAL N° 3 MANTA POTRERO","-55.54117","-23.17244","POINT (-6182814.718352974 -2652886.049036828)","13","AMAMBAY","03","CAPITAN BADO","PUESTO POLICIAL N° 3 MANTA POTRERO","-55.54117","-23.17244","-6182814.718352974","-2652886.049036828"
"13","AMAMBAY","03","CAPITAN BADO","PUESTO POLICIAL","-55.63959","-23.3827","POINT (-6193771.079827028 -2678365.774114264)","13","AMAMBAY","03","CAPITAN BADO","PUESTO POLICIAL","-55.63959","-23.3827","-6193771.079827028","-2678365.774114264"
"14","CANINDEYU","10","NUEVA ESPERANZA","SUB COMISARIA N° 16 COL. ITAMBEY","-54.53674","-24.64978","POINT (-6071002.040657212 -2832788.805263096)","14","CANINDEYU","10","NUEVA ESPERANZA","SUB COMISARIA N° 16 COL. ITAMBEY","-54.53674","-24.64978","-6071002.040657212","-2832788.805263096"
"04","GUAIRA","07","COLONIA INDEPENDENCIA","COMISARIA 14 MELGAREJO","-56.23187","-25.71907","POINT (-6259702.661404869 -2964328.118711585)","04","GUAIRA","07","COLONIA INDEPENDENCIA","COMISARIA 14 MELGAREJO","-56.23187","-25.71907","-6259702.661404869","-2964328.118711585"
"11","CENTRAL","19","J. AUGUSTO SALDIVAR","COMISARIA 33 POSTA YVYRARO","-57.4545","-25.41975","POINT (-6395805.526490845 -2927389.6202285024)","11","CENTRAL","19","J. AUGUSTO SALDIVAR","COMISARIA 33 POSTA YVYRARO","-57.4545","-25.41975","-6395805.526490845","-2927389.6202285024"
"11","CENTRAL","02","CAPIATA","POLICIA NACIONAL AGRUPACION ECOLOGICA","-57.46356","-25.40321","POINT (-6396814.781691365 -2925351.7910482446)","11","CENTRAL","02","CAPIATA","POLICIA NACIONAL AGRUPACION ECOLOGICA","-57.46356","-25.40321","-6396814.781691365","-2925351.7910482446"
"00","ASUNCION","00","ASUNCION","COMISARIA 1RA METROPOLITANA","-57.65","-25.2802","POINT (-6417568.158665927 -2910200.3964953884)","00","ASUNCION","00","ASUNCION","COMISARIA 1RA METROPOLITANA","-57.65","-25.2802","-6417568.158665927","-2910200.3964953884"
"02","SAN PEDRO","14","GRAL FRANCISCO ISIDORO RESQUIN","COMISARIA 26 NARANJITO","-56.29415","-24.00363","POINT (-6266636.60208032 -2753850.2323348317)","02","SAN PEDRO","14","GRAL FRANCISCO ISIDORO RESQUIN","COMISARIA 26 NARANJITO","-56.29415","-24.00363","-6266636.60208032","-2753850.2323348317"
"04","GUAIRA","05","FELIX PEREZ CARDOZO","COMISARIA 22 FELIX PEREZ CARDOZO","-56.52315","-25.74136","POINT (-6292128.81134556 -2967082.656537494)","04","GUAIRA","05","FELIX PEREZ CARDOZO","COMISARIA 22 FELIX PEREZ CARDOZO","-56.52315","-25.74136","-6292128.81134556","-2967082.656537494"
"05","CAAGUAZU","05","SANTA ROSA DEL MBUTUY","COMISARIA 23 STA ROSA DEL MBUTUY","-56.30846","-24.98098","POINT (-6268229.0190343745 -2873408.9242728497)","05","CAAGUAZU","05","SANTA ROSA DEL MBUTUY","COMISARIA 23 STA ROSA DEL MBUTUY","-56.30846","-24.98098","-6268229.0190343745","-2873408.9242728497"
"04","GUAIRA","06","GENERAL EUGENIO A. GARAY","COMISARIA 17 GRAL GARAY","-56.18154","-25.96884","POINT (-6254100.319498064 -2995222.1014293833)","04","GUAIRA","06","GENERAL EUGENIO A. GARAY","COMISARIA 17 GRAL GARAY","-56.18154","-25.96884","-6254100.319498064","-2995222.1014293833"
"10","ALTO PARANA","08","0ACUNDAY","SUB COMISARIA LOMAS VALENTINAS","-54.6456","-26.20635","POINT (-6083120.158737655 -3024660.5479668137)","10","ALTO PARANA","08","0ACUNDAY","SUB COMISARIA LOMAS VALENTINAS","-54.6456","-26.20635","-6083120.158737655","-3024660.5479668137"
"13","AMAMBAY","01","PEDRO JUAN CABALLERO","POLICIA NACIONAL JEFATURA DE INVESTIG. Y DELITOS","-55.72728","-22.55673","POINT (-6203532.262710772 -2578500.3117924873)","13","AMAMBAY","01","PEDRO JUAN CABALLERO","POLICIA NACIONAL JEFATURA DE INVESTIG. Y DELITOS","-55.72728","-22.55673","-6203532.262710772","-2578500.3117924873"
"07","ITAPUA","09","CARLOS ANTONIO LOPEZ","COMISARIA 104 COL TIROL","-54.97386","-26.38031","POINT (-6119661.9084102055 -3046260.1468947944)","07","ITAPUA","09","CARLOS ANTONIO LOPEZ","COMISARIA 104 COL TIROL","-54.97386","-26.38031","-6119661.9084102055","-3046260.1468947944"
"03","CORDILLERA","01","CAACUPE","CASETA POLICIAL","-57.14043","-25.38256","POINT (-6360844.126939795 -2922807.0435122284)","03","CORDILLERA","01","CAACUPE","CASETA POLICIAL","-57.14043","-25.38256","-6360844.126939795","-2922807.0435122284"
"05","CAAGUAZU","05","SANTA ROSA DEL MBUTUY","PUESTO DE CONTROL COMISARIA N° 23","-56.3091","-24.97665","POINT (-6268300.199487939 -2872876.752481902)","05","CAAGUAZU","05","SANTA ROSA DEL MBUTUY","PUESTO DE CONTROL COMISARIA N° 23","-56.3091","-24.97665","-6268300.199487939","-2872876.752481902"
"07","ITAPUA","09","CARLOS ANTONIO LOPEZ","COMISARIA 112 KM 32 C.A.LOPEZ","-54.93667","-26.28103","POINT (-6115522.226937285 -3033930.0379259875)","07","ITAPUA","09","CARLOS ANTONIO LOPEZ","COMISARIA 112 KM 32 C.A.LOPEZ","-54.93667","-26.28103","-6115522.226937285","-3033930.0379259875"
"01","CONCEPCION","01","CONCEPCION","COMISARIA 27 JHUGUA ÑANDU COL. MIRANDA","-56.8924","-22.95488","POINT (-6333232.81346894 -2626563.284833856)","01","CONCEPCION","01","CONCEPCION","COMISARIA 27 JHUGUA ÑANDU COL. MIRANDA","-56.8924","-22.95488","-6333232.81346894","-2626563.284833856"
"13","AMAMBAY","04","ZANJA PYTA","PUESTO POLICIAL 7 NUEVA VIRGINIA","-55.64811","-22.94993","POINT (-6194719.194577597 -2625965.191158942)","13","AMAMBAY","04","ZANJA PYTA","PUESTO POLICIAL 7 NUEVA VIRGINIA","-55.64811","-22.94993","-6194719.194577597","-2625965.191158942"
"07","ITAPUA","09","CARLOS ANTONIO LOPEZ","COMISARIA 111 KRESSBURGO","-55.03041","-26.31759","POINT (-6125956.662747335 -3038469.500734208)","07","ITAPUA","09","CARLOS ANTONIO LOPEZ","COMISARIA 111 KRESSBURGO","-55.03041","-26.31759","-6125956.662747335","-3038469.500734208"
"13","AMAMBAY","04","ZANJA PYTA","SUB COMISARIA N° 1 FORTUNA GUAZU","-55.74234","-22.70188","POINT (-6205209.3592907 -2596005.132984262)","13","AMAMBAY","04","ZANJA PYTA","SUB COMISARIA N° 1 FORTUNA GUAZU","-55.74234","-22.70188","-6205209.3592907","-2596005.132984262"
"04","GUAIRA","04","CORONEL MARTINEZ","COMISARIA 24 CNEL MARTINEZ","-56.6166","-25.7602","POINT (-6302530.9131477615 -2969410.9236697657)","04","GUAIRA","04","CORONEL MARTINEZ","COMISARIA 24 CNEL MARTINEZ","-56.6166","-25.7602","-6302530.9131477615","-2969410.9236697657"
"03","CORDILLERA","01","CAACUPE","POLICIA NACIONAL DPTO DE IDENTIFICACIONES","-57.13843","-25.38933","POINT (-6360620.974876631 -2923640.7985136975)","03","CORDILLERA","01","CAACUPE","POLICIA NACIONAL DPTO DE IDENTIFICACIONES","-57.13843","-25.38933","-6360620.974876631","-2923640.7985136975"
"01","CONCEPCION","01","CONCEPCION","SUB COMISARIA 30 ITACUA","-57.84084","-22.48408","POINT (-6438813.276385808 -2569744.739412413)","01","CONCEPCION","01","CONCEPCION","SUB COMISARIA 30 ITACUA","-57.84084","-22.48408","-6438813.276385808","-2569744.739412413"
"11","CENTRAL","07","LAMBARE","POLICIA NACIONAL DPTO DE COMUNICACIONES","-57.6134","-25.31529","POINT (-6413494.091748633 -2914520.9221516936)","11","CENTRAL","07","LAMBARE","POLICIA NACIONAL DPTO DE COMUNICACIONES","-57.6134","-25.31529","-6413494.091748633","-2914520.9221516936"
"14","CANINDEYU","11","YASY KAYY","PUESTO POLICIAL","-55.8735","-24.5859","POINT (-6219809.591256191 -2824966.9262065976)","14","CANINDEYU","11","YASY KAYY","PUESTO POLICIAL","-55.8735","-24.5859","-6219809.591256191","-2824966.9262065976"
"01","CONCEPCION","01","CONCEPCION","COMISARIA 17 PUERTO FONCIERE","-57.83601","-22.446","POINT (-6438275.677136987 -2565157.3833002374)","01","CONCEPCION","01","CONCEPCION","COMISARIA 17 PUERTO FONCIERE","-57.83601","-22.446","-6438275.677136987","-2565157.3833002374"
"03","CORDILLERA","07","EUSEBIO AYALA","COMISARIA 7MA EUSEBIO AYALA","-56.96653","-25.3798","POINT (-6341484.933815418 -2922466.8617477105)","03","CORDILLERA","07","EUSEBIO AYALA","COMISARIA 7MA EUSEBIO AYALA","-56.96653","-25.3798","-6341484.933815418","-2922466.8617477105"
"04","GUAIRA","12","NATALICIO TALAVERA","COMISARIA 11 NATALICIO TALAVERA","-56.3092","-25.65509","POINT (-6268311.274759388 -2956425.2479866245)","04","GUAIRA","12","NATALICIO TALAVERA","COMISARIA 11 NATALICIO TALAVERA","-56.3092","-25.65509","-6268311.274759388","-2956425.2479866245"
"13","AMAMBAY","04","ZANJA PYTA","PUESTO POLICIAL N° 4 POTRERO I","-55.64761","-22.61876","POINT (-6194663.140674225 -2585978.186158999)","13","AMAMBAY","04","ZANJA PYTA","PUESTO POLICIAL N° 4 POTRERO I","-55.64761","-22.61876","-6194663.140674225","-2585978.186158999"
"01","CONCEPCION","01","CONCEPCION","PUESTO POLICIAL N° 12 TRES CERROS TAGATIYA","-57.44276","-22.75501","POINT (-6394498.301299448 -2602418.534185254)","01","CONCEPCION","01","CONCEPCION","PUESTO POLICIAL N° 12 TRES CERROS TAGATIYA","-57.44276","-22.75501","-6394498.301299448","-2602418.534185254"
"08","MISIONES","01","SAN JUAN BAUTISTA","POLICIA NACIONAL DIRECCION QUINTA ZONA","-57.14595","-26.667","POINT (-6361457.629322157 -3081929.4232201627)","08","MISIONES","01","SAN JUAN BAUTISTA","POLICIA NACIONAL DIRECCION QUINTA ZONA","-57.14595","-26.667","-6361457.629322157","-3081929.4232201627"
"04","GUAIRA","13","1UMI","COMISARIA 18 ÑUMI","-56.32798","-25.951","POINT (-6270402.294790099 -2993013.7096515223)","04","GUAIRA","13","1UMI","COMISARIA 18 ÑUMI","-56.32798","-25.951","-6270402.294790099","-2993013.7096515223"
"08","MISIONES","01","SAN JUAN BAUTISTA","COMISARIA 1RA SAN JUAN BAUTISTA","-57.1471","-26.67461","POINT (-6361585.911022907 -3082877.61168957)","08","MISIONES","01","SAN JUAN BAUTISTA","COMISARIA 1RA SAN JUAN BAUTISTA","-57.1471","-26.67461","-6361585.911022907","-3082877.61168957"
"03","CORDILLERA","06","EMBOSCADA","POLICIA NACIONAL AGRUPACION ANTI ABIGEATO","-57.3394","-25.12441","POINT (-6382993.06867172 -2891033.0335784527)","03","CORDILLERA","06","EMBOSCADA","POLICIA NACIONAL AGRUPACION ANTI ABIGEATO","-57.3394","-25.12441","-6382993.06867172","-2891033.0335784527"
"05","CAAGUAZU","06","DR. JUAN MANUEL FRUTOS","POLICIA NACIONAL GUYRAUNGUA I","-55.98111","-25.29148","POINT (-6231788.563954178 -2911588.9608489154)","05","CAAGUAZU","06","DR. JUAN MANUEL FRUTOS","POLICIA NACIONAL GUYRAUNGUA I","-55.98111","-25.29148","-6231788.563954178","-2911588.9608489154"
"13","AMAMBAY","04","ZANJA PYTA","PUESTO POLICIAL EPU'A PYAHU","-55.66042","-22.86712","POINT (-6196089.670179553 -2615957.4746852354)","13","AMAMBAY","04","ZANJA PYTA","PUESTO POLICIAL EPU'A PYAHU","-55.66042","-22.86712","-6196089.670179553","-2615957.4746852354"
"08","MISIONES","01","SAN JUAN BAUTISTA","JEFATURA DE POLICIA","-57.1479","-26.67424","POINT (-6361674.680555365 -3082830.36000066)","08","MISIONES","01","SAN JUAN BAUTISTA","JEFATURA DE POLICIA","-57.1479","-26.67424","-6361674.680555365","-3082830.36000066"
"04","GUAIRA","11","MBOCAYATY","COMISARIA 9NA MBOCAYATY","-56.40645","-25.71448","POINT (-6279136.745432153 -2963761.2799136923)","04","GUAIRA","11","MBOCAYATY","COMISARIA 9NA MBOCAYATY","-56.40645","-25.71448","-6279136.745432153","-2963761.2799136923"
"15","PRESIDENTE HAYES","04","VILLA HAYES","POLICIA NACIONAL","-58.79495","-23.49258","POINT (-6545024.342062955 -2691697.8165381267)","15","PRESIDENTE HAYES","04","VILLA HAYES","POLICIA NACIONAL","-58.79495","-23.49258","-6545024.342062955","-2691697.8165381267"
"13","AMAMBAY","01","PEDRO JUAN CABALLERO","PUESTO POLICIAL N° 14","-55.78925","-22.67471","POINT (-6210431.092717105 -2592727.0243227333)","13","AMAMBAY","01","PEDRO JUAN CABALLERO","PUESTO POLICIAL N° 14","-55.78925","-22.67471","-6210431.092717105","-2592727.0243227333"
"11","CENTRAL","09","LUQUE","JEFATURA CENTRAL LAURELTY LUQUE","-57.50607","-25.29484","POINT (-6401546.599044157 -2912003.003453265)","11","CENTRAL","09","LUQUE","JEFATURA CENTRAL LAURELTY LUQUE","-57.50607","-25.29484","-6401546.599044157","-2912003.003453265"
"10","ALTO PARANA","13","SANTA RITA","SUB COMISARIA N° 041 CERRO LARGO","-55.08422","-25.73768","POINT (-6131947.211405265 -2966628.203251749)","10","ALTO PARANA","13","SANTA RITA","SUB COMISARIA N° 041 CERRO LARGO","-55.08422","-25.73768","-6131947.211405265","-2966628.203251749"
"16","BOQUERON","02","MCAL. JOSI FALIX ESTIGARRIBIA","COMISARIA 6TA MCAL. ESTIGARRIBIA","-60.5975","-22.03251","POINT (-6745682.364349624 -2515428.991170899)","16","BOQUERON","02","MCAL. JOSI FALIX ESTIGARRIBIA","COMISARIA 6TA MCAL. ESTIGARRIBIA","-60.5975","-22.03251","-6745682.364349624","-2515428.991170899"
"11","CENTRAL","09","LUQUE","CASETA POLICIAL CUARTO BARRIO","-57.51263","-25.27605","POINT (-6402276.954702824 -2909689.7721521477)","11","CENTRAL","09","LUQUE","CASETA POLICIAL CUARTO BARRIO","-57.51263","-25.27605","-6402276.954702824","-2909689.7721521477"
"13","AMAMBAY","01","PEDRO JUAN CABALLERO","PUESTO POLICIAL N° 5","-56.27587","-22.72093","POINT (-6264601.511014661 -2598304.136546031)","13","AMAMBAY","01","PEDRO JUAN CABALLERO","PUESTO POLICIAL N° 5","-56.27587","-22.72093","-6264601.511014661","-2598304.136546031"
"14","CANINDEYU","07","FRANCISCO CABALLERO ALVAREZ","SUB COMISARIA N° 4 COL. ALBORADA","-54.7605","-24.01946","POINT (-6095911.117165566 -2755779.99645342)","14","CANINDEYU","07","FRANCISCO CABALLERO ALVAREZ","SUB COMISARIA N° 4 COL. ALBORADA","-54.7605","-24.01946","-6095911.117165566","-2755779.99645342"
"13","AMAMBAY","01","PEDRO JUAN CABALLERO","PUESTO POLICIAL","-55.8809","-22.64728","POINT (-6220633.155871689 -2589418.3088565655)","13","AMAMBAY","01","PEDRO JUAN CABALLERO","PUESTO POLICIAL","-55.8809","-22.64728","-6220633.155871689","-2589418.3088565655"
"13","AMAMBAY","01","PEDRO JUAN CABALLERO","COMISARIA 9NA CHIRIGUELO","-55.88085","-22.64753","POINT (-6220627.70894868 -2589449.1896651126)","13","AMAMBAY","01","PEDRO JUAN CABALLERO","COMISARIA 9NA CHIRIGUELO","-55.88085","-22.64753","-6220627.70894868","-2589449.1896651126"
"01","CONCEPCION","01","CONCEPCION","PUESTO POLICIAL","-57.44371","-23.39194","POINT (-6394604.043134162 -2679487.0298386905)","01","CONCEPCION","01","CONCEPCION","PUESTO POLICIAL","-57.44371","-23.39194","-6394604.043134162","-2679487.0298386905"
"04","GUAIRA","10","JOSE FASSARDI","COMISARIA 16 JOSE FASSARDI","-56.12341","-25.97885","POINT (-6247629.911762456 -2996461.2071182253)","04","GUAIRA","10","JOSE FASSARDI","COMISARIA 16 JOSE FASSARDI","-56.12341","-25.97885","-6247629.911762456","-2996461.2071182253"
"13","AMAMBAY","01","PEDRO JUAN CABALLERO","SUB COMISARIA N° 11 COL. YPYTA","-56.08105","-22.90207","POINT (-6242913.56986269 -2620179.64045056)","13","AMAMBAY","01","PEDRO JUAN CABALLERO","SUB COMISARIA N° 11 COL. YPYTA","-56.08105","-22.90207","-6242913.56986269","-2620179.64045056"
"03","CORDILLERA","05","CARAGUATAY","POLICIA NACIONAL","-56.82697","-25.24369","POINT (-6325949.391079873 -2905706.871815868)","03","CORDILLERA","05","CARAGUATAY","POLICIA NACIONAL","-56.82697","-25.24369","-6325949.391079873","-2905706.871815868"
"03","CORDILLERA","05","CARAGUATAY","COMISARIA 5TA CARAGUATAY","-56.82428","-25.23839","POINT (-6325649.851885299 -2905054.4218281335)","03","CORDILLERA","05","CARAGUATAY","COMISARIA 5TA CARAGUATAY","-56.82428","-25.23839","-6325649.851885299","-2905054.4218281335"
"03","CORDILLERA","05","CARAGUATAY","POLICIA NACIONAL DPTO DE IDENTIFICACIONES","-56.82724","-25.24413","POINT (-6325979.637972067 -2905760.1779077915)","03","CORDILLERA","05","CARAGUATAY","POLICIA NACIONAL DPTO DE IDENTIFICACIONES","-56.82724","-25.24413","-6325979.637972067","-2905760.1779077915"
"11","CENTRAL","18","YPANE","COMISARIA 25 YTORORO","-57.53444","-25.44481","POINT (-6404704.720489677 -2930479.4792240425)","11","CENTRAL","18","YPANE","COMISARIA 25 YTORORO","-57.53444","-25.44481","-6404704.720489677","-2930479.4792240425"
"05","CAAGUAZU","03","CARAYAO","SUB COMISARIA N° 016 CLETO ROMERO","-56.55266","-25.11799","POINT (-6295413.597695651 -2890244.4017354315)","05","CAAGUAZU","03","CARAYAO","SUB COMISARIA N° 016 CLETO ROMERO","-56.55266","-25.11799","-6295413.597695651","-2890244.4017354315"
"07","ITAPUA","08","CORONEL BOGADO","COMISARIA 103 SAN RAFAEL","-56.34744","-27.11991","POINT (-6272568.2499345355 -3138460.9298674767)","07","ITAPUA","08","CORONEL BOGADO","COMISARIA 103 SAN RAFAEL","-56.34744","-27.11991","-6272568.2499345355","-3138460.9298674767"
"03","CORDILLERA","02","ALTOS","COMISARIA 2DA ALTOS","-57.25117","-25.26057","POINT (-6373170.793486853 -2907783.4652095046)","03","CORDILLERA","02","ALTOS","COMISARIA 2DA ALTOS","-57.25117","-25.26057","-6373170.793486853","-2907783.4652095046"
"04","GUAIRA","09","ITURBE","COMISARIA 21 ITURBE","-56.48415","-26.05661","POINT (-6287787.163141119 -3006094.6097079166)","04","GUAIRA","09","ITURBE","COMISARIA 21 ITURBE","-56.48415","-26.05661","-6287787.163141119","-3006094.6097079166"
"13","AMAMBAY","01","PEDRO JUAN CABALLERO","PUESTO POLICIAL","-56.0221","-22.59413","POINT (-6236351.3458801 -2583008.9501088657)","13","AMAMBAY","01","PEDRO JUAN CABALLERO","PUESTO POLICIAL","-56.0221","-22.59413","-6236351.3458801","-2583008.9501088657"
"11","CENTRAL","08","LIMPIO","COMISARIA 47 VILLA MADRID","-57.46105","-25.15147","POINT (-6396535.113269196 -2894361.243179565)","11","CENTRAL","08","LIMPIO","COMISARIA 47 VILLA MADRID","-57.46105","-25.15147","-6396535.113269196","-2894361.243179565"
"13","AMAMBAY","01","PEDRO JUAN CABALLERO","SUB COMISARIA N° 6 COL. GUAVIRA","-56.10005","-22.63165","POINT (-6245028.773273188 -2587533.477670431)","13","AMAMBAY","01","PEDRO JUAN CABALLERO","SUB COMISARIA N° 6 COL. GUAVIRA","-56.10005","-22.63165","-6245028.773273188","-2587533.477670431"
"14","CANINDEYU","06","YPE JHU","PUESTO POLICIAL N° 13","-55.95546","-23.91146","POINT (-6228933.368362026 -2742623.1654325183)","14","CANINDEYU","06","YPE JHU","PUESTO POLICIAL N° 13","-55.95546","-23.91146","-6228933.368362026","-2742623.1654325183"
"03","CORDILLERA","01","CAACUPE","JEFATURA POLICIAL DPTO DE CORDILLERA","-57.16411","-25.3897","POINT (-6363479.990135333 -2923687.177059441)","03","CORDILLERA","01","CAACUPE","JEFATURA POLICIAL DPTO DE CORDILLERA","-57.16411","-25.3897","-6363479.990135333","-2923687.177059441"
"13","AMAMBAY","01","PEDRO JUAN CABALLERO","PUESTO POLICIAL N° 10 COL. YBYPE","-55.7923","-22.59421","POINT (-6210770.046048378 -2583018.031107656)","13","AMAMBAY","01","PEDRO JUAN CABALLERO","PUESTO POLICIAL N° 10 COL. YBYPE","-55.7923","-22.59421","-6210770.046048378","-2583018.031107656"
